order_id,date,store_id,product_id,qty,amount,payment
ORD109315,2026-07-03,S01,P12,2,16.00,现金
ORD104692,2026-06-01,S02,P04,2,76.00,现金
ORD112839,2026-07-26,S05,P08,2,¥ 50.00,微信
ORD101247,2026-05-09,S03,P18,2,36.00,银行卡
ORD108690,2026-06-28,S04,P10,2,48.00,银行卡
ORD117259,2026-08-26,S01,P13,1,20.00,现金
ORD102955,2026-05-20,S05,P07,1,22.00,微信
ORD113194,2026-07-29,S03,P02,1,30.00,会员储值
ORD101026,2026-05-07,S05,P20,1,22.00,现金
ORD103262,2026-05-23,S01,P16,1,5.00,支付宝
ORD117819,2026-08-29,S05,P10,1,24.00,支付宝
ORD109989,2026-07-07,S02,P03,1,26.00,微信
ORD110622,2026-07-11,S05,P14,1,10.00,会员储值
ORD104625,2026-05-31,S05,P10,1,24.00,支付宝
ORD111508,2026-07-18,S01,P08,1,25.00,银行卡
ORD113123,2026-07-28,S05,P13,3,60.00,支付宝
ORD103636,2026-05-25,S01,P18,3,54.00,支付宝
ORD105623,2026-06-07,S03,P15,1,6.00,会员储值
ORD117839,2026-08-29,S05,P09,1,18.00,支付宝
ORD105272,2026-06-05,S04,P03,1,26.00,微信
ORD117320,2026-08-26,S03,P08,1,25.00,会员储值
ORD114265,2026-08-05,S03,P11,1,26.00,会员储值
ORD103775,2026-05-26,S01,P06,2,84.00,银行卡
ORD101756,2026-05-12,S03,P09,1,18.00,银行卡
ORD111631,2026-07-18,S04,P06,1,45.00,支付宝
ORD107733,2026-06-22,S01,P01,1,32.00,银行卡
ORD106182,2026-06-12,S02,P04,2,76.00,微信
ORD105490,2026-06-06,S05,P10,1,24.00,微信
ORD105224,2026-06-05,S02,P04,1,38.00,微信
ORD103699,2026-05-25,S04,P10,1,24.00,银行卡
ORD108290,2026-06-26,S03,P04,1,38.00,微信
ORD114420,2026-08-06,S04,P21,1,16.00,微信
ORD116652,2026-08-22,S02,P04,3,114.00,微信
ORD102576,2026-05-17,S05,P20,1,22.00,现金
ORD108510,2026-06-27,S04,P15,2,12.00,支付宝
ORD113988,2026-08-03,S02,P10,2,48.00,会员储值
ORD106035,2026-06-11,S01,P01,1,32.00,支付宝
ORD113559,2026-08-01,S01,P11,2,52.00,微信
ORD100620,2026-05-04,S04,P14,1,10.00,支付宝
ORD100992,2026-05-07,S04,P11,1,26.00,会员储值
ORD110619,2026-07-11,S05,P20,1,22.00,微信
ORD111183,2026-07-15,S03,P08,3,75.00,微信
ORD116531,2026-08-21,S03,P09,1,18.00,支付宝
ORD115820,2026-08-15,S05,P19,2,30.00,微信
ORD114133,2026-08-04,S03,P07,3,66.00,会员储值
ORD117104,2026-08-24,S05,P17,1,12.00,银行卡
ORD108217,2026-06-25,S05,P19,1,15.00,现金
ORD113926,2026-08-02,S05,P21,1,16.00,现金
ORD106776,2026-06-16,S01,P03,1,26.00,银行卡
ORD100731,2026-05-05,S04,P11,3,78.00,支付宝
ORD109824,2026-07-06,S01,P01,3,96.00,现金
ORD107673,2026-06-21,S04,P10,3,72.00,现金
ORD117706,2026-08-29,S02,P17,1,12.00,现金
ORD103728,2026-05-25,S05,P19,1,15.00,银行卡
ORD106344,2026-06-13,S03,P08,3,75.00,会员储值
ORD115883,2026-08-16,S02,P15,2,12.00,支付宝
ORD112823,2026-07-26,S04,P11,2,52.00,微信
ORD102887,2026-05-20,S02,P04,2,76.00,会员储值
ORD109643,2026-07-05,S01,P02,3,90.00,会员储值
ORD113371,2026-07-30,S04,P11,1,26.00,支付宝
ORD111017,2026-07-14,S02,P04,1,38.00,微信
ORD112292,2026-07-22,S05,P19,1,15.00,微信
ORD117939,2026-08-30,S03,P12,1,8.00,支付宝
ORD103192,2026-05-22,S04,P04,3,114.00,支付宝
ORD105516,2026-06-07,S01,P01,2,64.00,会员储值
ORD101922,2026-05-13,S04,P03,1,26.00,会员储值
ORD102194,2026-05-15,S05,P20,3,66.00,会员储值
ORD101244,2026-05-09,S03,P13,2,40.00,支付宝
ORD104908,2026-06-02,S05,P07,1,22.00,银行卡
ORD112713,2026-07-26,S01,P04,1,38.00,现金
ORD104816,2026-06-02,S02,P05,2,68.00,现金
ORD109862,2026-07-06,S02,P05,2,68.00,支付宝
ORD107851,2026-06-23,S01,P11,1,26.00,支付宝
ORD108676,2026-06-28,S03,P19,1,15.00,会员储值
ORD110963,2026-07-13,S05,P06,1,45.00,银行卡
ORD100277,2026-05-02,S04,P05,1,34.00,银行卡
ORD110677,2026-07-12,S01,P14,2,20.00,现金
ORD114733,2026-08-08,S04,P16,2,10.00,支付宝
ORD108698,2026-06-28,S04,P10,2,48.00,微信
ORD108721,2026-06-28,S04,P10,1,24.00,银行卡
ORD116556,2026-08-21,S04,P16,2,10.00,会员储值
ORD104672,2026-06-01,S01,P01,1,32.00,微信
ORD116396,2026-08-20,S02,P04,2,76.00,银行卡
ORD114785,2026-08-08,S05,P15,1,6.00,现金
ORD112785,2026-07-26,S03,P07,2,44.00,银行卡
ORD110689,2026-07-12,S02,P06,2,90.00,会员储值
ORD105531,2026-06-07,S01,P01,3,96.00,微信
ORD104596,2026-05-31,S04,P16,3,15.00,会员储值
ORD117277,2026-08-26,S01,P15,2,12.00,会员储值
ORD106652,2026-06-15,S01,P18,2,36.00,微信
ORD109182,2026-07-02,S01,P18,2,36.00,会员储值
ORD102584,2026-05-17,S05,P01,2,64.00,银行卡
ORD115388,2026-08-13,S01,P02,3,90.00,会员储值
ORD110304,2026-07-09,S05,P01,1,32.00,现金
ORD113873,2026-08-02,S04,P18,1,18.00,微信
ORD100983,2026-05-07,S04,P10,2,48.00,银行卡
ORD112043,2026-07-21,S01,P13,1,20.00,会员储值
ORD113180,2026-07-29,S02,P03,3,78.00,微信
ORD108043,2026-06-24,S03,P16,1,5.00,银行卡
ORD100548,2026-05-04,S01,P02,1,30.00,支付宝
ORD105514,2026-06-07,S01,P02,1,30.00,微信
ORD104249,2026-05-29,S05,P20,1,22.00,支付宝
ORD100291,2026-05-02,S05,P18,2,36.00,银行卡
ORD104007,2026-05-27,S05,P19,1,15.00,现金
ORD102883,2026-05-20,S02,P17,1,12.00,现金
ORD101306,2026-05-09,S04,P10,2,48.00,微信
ORD117814,2026-08-29,S05,P14,1,10.00,现金
ORD106021,2026-06-10,S05,P01,1,32.00,银行卡
ORD113387,30-07-2026,S99,P07,1,22.00,支付宝
ORD114299,2026-08-05,S04,P11,1,26.00,支付宝
ORD109687,2026-07-05,S02,P03,1,26.00,会员储值
ORD113274,2026-07-30,S01,P01,1,32.00,支付宝
ORD114463,2026-08-07,S01,P02,2,60.00,会员储值
ORD117339,2026-08-26,S04,P14,2,20.00,现金
ORD106939,2026-06-20,S03,P15,2,-12.00,支付宝
ORD114296,2026-08-05,S04,P16,1,5.00,银行卡
ORD106536,2026-06-14,S03,P04,1,38.00,会员储值
ORD102074,2026-05-14,S05,P06,2,84.00,现金
ORD109249,2026-07-02,S04,P16,1,5.00,会员储值
ORD104914,2026-06-03,S01,P01,2,64.00,支付宝
ORD115186,2026-08-11,S03,P09,1,18.00,微信
ORD114490,2026-08-07,S02,P15,1,6.00,支付宝
ORD105786,2026-06-08,S04,P13,2,40.00,银行卡
ORD101485,2026-05-10,S04,P11,1,26.00,支付宝
ORD106123,2026-06-11,S05,P19,2,30.00,银行卡
ORD113616,2026-08-01,S02,P14,2,20.00,银行卡
ORD101390,2026-05-10,S01,P13,2,40.00,现金
ORD117010,2026-08-24,S01,P02,1,30.00,支付宝
ORD117389,2026-08-26,S05,P20,2,44.00,银行卡
ORD115408,2026-08-13,S01,P20,2,44.00,银行卡
ORD105781,2026-06-08,S04,P10,2,48.00,支付宝
ORD107709,2026-06-21,S05,P12,3,24.00,支付宝
ORD100457,2026-05-03,S04,P10,2,48.00,银行卡
ORD117703,2026-08-29,S02,P16,1,5.00,微信
ORD113093,2026-07-28,S04,P10,1,24.00,微信
ORD102323,2026-05-16,S03,P09,1,18.00,会员储值
ORD106618,2026-06-14,S05,P10,3,72.00,支付宝
ORD115430,2026-08-13,S02,P05,1,34.00,银行卡
ORD117963,2026-08-30,S04,P21,2,32.00,会员储值
ORD107149,2026-06-18,S04,P04,2,76.00,银行卡
ORD110343,2026-07-10,S01,P16,2,10.00,支付宝
ORD115418,2026-08-13,S02,P06,1,45.00,会员储值
ORD112675,2026-07-25,S05,P20,1,   ,现金
ORD103255,2026-05-23,S01,P14,1,10.00,银行卡
ORD105164,2026-06-04,S05,P11,1,26.00,现金
ORD117948,2026-08-30,S03,P09,1,18.00,银行卡
ORD100405,2026-05-03,S02,P01,1,32.00,微信
ORD103310,2026-05-23,S03,P09,3,54.00,会员储值
ORD106622,2026-06-14,S05,P01,1,32.00,银行卡
ORD112004,2026-07-20,S04,P11,1,26.00,银行卡
ORD101622,2026-05-11,S03,P09,1,18.00,银行卡
ORD103363,2026-05-23,S04,P04,2,76.00,支付宝
ORD109116,2026-07-01,S04,P10,1,24.00,支付宝
ORD106827,2026-06-16,S03,P09,1,18.00,微信
ORD109076,2026-07-01,S02,P12,2,16.00,会员储值
ORD116616,2026-08-22,S01,P01,3,96.00,支付宝
ORD112022,2026-07-20,S05,P01,2,64.00,会员储值
ORD114151,2026-08-04,S03,P08,1,25.00,微信
ORD108976,2026-06-30,S03,P16,2,10.00,微信
ORD110932,2026-07-13,S04,P10,1,24.00,银行卡
ORD103550,2026-05-24,S04,P10,2,48.00,微信
ORD113130,2026-07-28,S05,P15,2,12.00,支付宝
ORD100801,2026-05-06,S01,P15,1,6.00,支付宝
ORD111717,2026-07-19,S01,P15,2,12.00,会员储值
ORD103257,2026-05-23,S01,P12,3,24.00,会员储值
ORD111991,2026-07-20,S04,P15,1,6.00,现金
ORD106633,2026-06-14,S05,P08,1,25.00,支付宝
ORD105726,2026-06-08,S01,P02,2,60.00,会员储值
ORD113316,2026-07-30,S02,P05,3,102.00,银行卡
ORD105353,2026-06-06,S01,P17,2,24.00,支付宝
ORD110754,2026-07-12,S03,P07,1,22.00,微信
ORD101916,2026-05-13,S04,P03,1,26.00,现金
ORD110554,2026-07-11,S03,P09,1,18.00,银行卡
ORD114920,2026-08-09,S04,P11,3,78.00,银行卡
ORD111525,2026-07-18,S01,P15,2,12.00,银行卡
ORD102470,2026-05-17,S02,P05,0,34.00,银行卡
ORD114013,2026-08-03,S03,P04,1,38.00,现金
ORD117151,2026-08-25,S02,P06,1,45.00,银行卡
ORD102844,2026-05-19,S05,P01,3,96.00,会员储值
ORD107586,2026-06-21,S02,P06,3,126.00,微信
ORD108986,2026-06-30,S04,P10,3,72.00,会员储值
ORD115361,2026-08-12,S05,P06,2,90.00,微信
ORD115856,2026-08-16,S01,P16,2,10.00,支付宝
ORD104237,2026-05-29,S04,P02,1,30.00,银行卡
ORD103984,2026-05-27,S04,P11,1,26.00,支付宝
ORD110661,2026-07-12,S01,P12,2,16.00,会员储值
ORD112932,2026-07-27,S03,P12,1,8.00,现金
ORD104753,2026-06-01,S04,P04,1,38.00,支付宝
ORD100032,2026-05-01,S02,P16,1,5.00,银行卡
ORD107454,2026-06-20,S04,P11,1,26.00,银行卡
ORD111322,2026-07-16,S04,P17,1,12.00,现金
ORD108371,2026-06-27,S01,P08,2,50.00,会员储值
ORD102264,2026-05-16,S02,P04,1,38.00,现金
ORD108691,2026-06-28,S04,P09,1,18.00,现金
ORD116154,2026-08-18,S01,P01,2,64.00,会员储值
ORD113120,2026-07-28,S05,P01,3,96.00,微信
ORD108800,2026-06-29,S02,P10,1,24.00,银行卡
ORD116662,2026-08-22,S02,P04,1,38.00,微信
ORD109142,2026-07-01,S05,P05,3,102.00,微信
ORD102437,2026-05-17,S01,P10,1,24.00,银行卡
ORD109964,2026-07-07,S01,P07,1,22.00,现金
ORD117287,2026-08-26,S02,P17,1,12.00,现金
ORD111165,2026-07-15,S03,P01,2,64.00,银行卡
ORD106783,2026-06-16,S01,P01,2,64.00,银行卡
ORD107826,2026-06-22,S05,P13,1,20.00,微信
ORD115727,2026-08-15,S03,P05,2,68.00,会员储值
ORD101973,2026-05-14,S01,P15,1,6.00,会员储值
ORD117538,2026-08-28,S02,P19,1,15.00,现金
ORD101036,2026-05-08,S01,P12,2,16.00,会员储值
ORD100913,2026-05-07,S01,P20,1,22.00,现金
ORD101034,2026-05-08,S01,P16,1,5.00,支付宝
ORD111269,2026-07-16,S02,P11,2,52.00,现金
ORD101597,2026-05-11,S02,P13,2,40.00,会员储值
ORD108518,2026-06-27,S04,P13,1,20.00,微信
ORD106616,2026-06-14,S05,P13,2,40.00,支付宝
ORD114169,2026-08-04,S04,P06,2,90.00,现金
ORD109669,2026-07-05,S02,P04,2,76.00,支付宝
ORD100074,2026-05-01,S03,P17,2,24.00,银行卡
ORD109582,2026-07-04,S05,P07,1,22.00,支付宝
ORD115663,2026-08-15,S01,P15,1,6.00,现金
ORD105256,2026-06-05,S03,P08,1,25.00,现金
ORD117103,2026-08-24,S05,P08,2,50.00,现金
ORD107179,2026-06-18,S05,P20,1,22.00,会员储值
ORD105917,2026-06-09,S05,P10,1,24.00,会员储值
ORD114817,2026-08-09,S01,P01,1,32.00,银行卡
ORD102868,2026-05-20,S01,P01,2,64.00,银行卡
ORD110633,2026-07-11,S05,P20,1,22.00,微信
ORD112570,2026-07-25,S03,P08,1,25.00,银行卡
ORD109111,2026-07-01,S04,P17,3,36.00,支付宝
ORD111737,2026-07-19,S01,P08,2,50.00,支付宝
ORD114437,2026-08-06,S05,P03,2,52.00,现金
ORD107254,2026-06-19,S03,P08,3,75.00,会员储值
ORD100431,2026-05-03,S03,P08,1,25.00,支付宝
ORD103617,2026-05-24,S05,P10,1,24.00,微信
ORD102232,2026-05-17,S01,P15,1,-6.00,银行卡
ORD101143,2026-05-08,S05,P20,2,44.00,会员储值
ORD111270,2026-07-16,S02,P06,2,90.00,银行卡
ORD106559,2026-06-14,S03,P03,1,26.00,银行卡
ORD116706,2026-08-22,S03,P04,2,76.00,银行卡
ORD116695,2026-08-22,S03,P14,1,10.00,银行卡
ORD103653,2026-05-25,S02,P03,1,26.00,现金
ORD117227,2026-08-25,S04,P19,3,45.00,会员储值
ORD111445,2026-07-17,S03,P09,1,18.00,支付宝
ORD116386,2026-08-20,S02,P05,1,34.00,现金
ORD110007,2026-07-07,S03,P12,1,8.00,银行卡
ORD115837,2026-08-15,S05,P16,1,5.00,现金
ORD104740,2026-06-01,S04,P11,1,26.00,会员储值
ORD113191,2026-07-29,S02,P04,1,38.00,银行卡
ORD102206,2026-05-15,S05,P17,2,24.00,支付宝
ORD101122,2026-05-08,S04,P10,1,24.00,现金
ORD111220,2026-07-15,S05,P17,2,24.00,支付宝
ORD101129,2026-05-08,S04,P11,2,52.00,支付宝
ORD116263,2026-08-19,S01,P16,1,5.00,微信
ORD101045,2026-05-08,S01,P08,2,50.00,会员储值
ORD115387,2026-08-13,S01,P12,1,8.00,支付宝
ORD117916,2026-08-30,S03,P09,1,18.00,支付宝
ORD102710,2026-05-18,S05,P03,1,26.00,支付宝
ORD103318,2026-05-23,S03,P08,2,50.00,会员储值
ORD105005,2026-06-03,S04,P06,1,42.00,微信
ORD113341,2026-07-30,S03,P03,2,52.00,现金
ORD100278,2026-05-02,S04,P11,2,52.00,微信
ORD106272,2026-06-13,S01,P05,1,34.00,会员储值
ORD104928,2026-06-03,S01,P10,1,24.00,会员储值
ORD107611,2026-06-21,S03,P09,3,54.00,现金
ORD115373,2026-08-12,S05,P02,3,90.00,支付宝
ORD113400,2026-07-30,S05,P03,3,78.00,支付宝
ORD115104,2026-08-10,S05,P03,1,26.00,支付宝
ORD109029,2026-06-30,S05,P07,2,44.00,微信
ORD109583,2026-07-04,S05,P15,1,6.00,现金
ORD102417,2026-05-16,S05,P15,1,6.00,现金
ORD110984,2026-07-14,S01,P06,2,90.00,会员储值
ORD105195,2026-06-05,S01,P12,1,8.00,现金
ORD111720,2026-07-19,S01,P08,2,50.00,微信
ORD109710,2026-07-05,S03,P14,1,10.00,支付宝
ORD102082,2026-05-15,S01,P01,1,32.00,现金
ORD108159,2026-06-25,S03,P07,1,22.00,现金
ORD108911,2026-06-30,S01,P01,1,32.00,现金
ORD102158,2026-05-15,S03,P07,1,22.00,会员储值
ORD113383,2026-07-30,S05,P16,1,5.00,支付宝
ORD102544,2026-05-17,S04,P13,1,20.00,银行卡
ORD117220,2026-08-25,S04,P03,3,78.00,微信
ORD108350,2026-06-26,S05,P03,2,52.00,银行卡
ORD108870,2026-06-29,S05,P05,2,68.00,支付宝
ORD111312,2026-07-16,S03,P09,1,18.00,支付宝
ORD105056,2026-06-04,S01,P02,1,30.00,现金
ORD112234,2026-07-22,S03,P02,2,60.00,会员储值
ORD113203,2026-07-29,S03,P01,1,32.00,支付宝
ORD102899,2026-05-20,S02,P06,1,42.00,银行卡
ORD115659,2026-08-15,S01,P13,2,40.00,微信
ORD109577,2026-07-04,S04,P16,1,5.00,银行卡
ORD111019,2026-07-14,S02,P04,1,38.00,支付宝
ORD111547,2026-07-18,S02,P02,1,30.00,微信
ORD103640,2026-05-25,S01,P11,1,26.00,现金
ORD104078,2026-05-28,S03,P07,1,22.00,银行卡
ORD117598,2026-08-28,S04,P21,2,32.00,银行卡
ORD113366,2026-07-30,S04,P03,2,52.00,微信
ORD108502,2026-06-27,S04,P06,1,42.00,银行卡
ORD101651,2026-05-11,S04,P11,1,26.00,现金
ORD106967,2026-06-17,S04,P01,2,64.00,现金
ORD113668,2026-08-01,S04,P03,1,26.00,微信
ORD107439,2026-06-20,S03,P13,2,,会员储值
ORD108051,2026-06-24,S03,P03,2,52.00,银行卡
ORD107798,2026-06-22,S04,P10,1,24.00,银行卡
ORD110805,2026-07-12,S05,P05,1,34.00,支付宝
ORD106900,2026-06-17,S01,P02,1,30.00,支付宝
ORD102414,2026-05-16,S05,P19,3,45.00,微信
ORD102966,2026-05-20,S05,P07,2,44.00,支付宝
ORD114111,2026-08-04,S02,P17,3,36.00,微信
ORD112513,2026-07-25,S01,P11,2,52.00,银行卡
ORD100321,2026-05-02,S05,P20,1,22.00,微信
ORD108957,2026-06-30,S03,P07,1,22.00,会员储值
ORD107356,2026-06-20,S01,P06,1,42.00,支付宝
ORD101494,2026-05-10,S04,P07,3,66.00,支付宝
ORD105416,2026-06-06,S03,P08,1,25.00,现金
ORD105831,2026-06-09,S01,P01,1,32.00,支付宝
ORD110553,2026-07-11,S03,P17,1,12.00,会员储值
ORD105809,2026-06-08,S05,P05,1,¥34.00,现金
ORD117922,2026-08-30,S03,P12,3,24.00,银行卡
ORD116954,2026-08-23,S04,P21,2,32.00,现金
ORD112138,2026-07-21,S05,P14,3,30.00,支付宝
ORD116481,2026-08-21,S01,P14,1,10.00,银行卡
ORD117593,2026-08-28,S04,P21,1,16.00,微信
ORD105180,2026-06-05,S01,P01,1,32.00,支付宝
ORD111475,2026-07-17,S04,P10,1,24.00,微信
ORD113394,2026-07-30,S05,P01,1,32.00,支付宝
ORD111182,2026-07-15,S03,P07,1,22.00,银行卡
ORD105772,2026-06-08,S04,P15,2,12.00,微信
ORD117765,2026-08-29,S04,P17,1,12.00,银行卡
ORD105509,2026-06-06,S05,P06,1,42.00,微信
ORD105175,2026-06-04,S05,P03,1,26.00,现金
ORD105346,2026-06-06,S01,P05,1,34.00,现金
ORD104641,2026-05-31,S05,P04,1,38.00,现金
ORD102256,16-05-2026,S01,P20,3,66.00,支付宝
ORD105900,2026-06-09,S05,P07,1,22.00,现金
ORD104723,2026-06-01,S03,P12,1,8.00,银行卡
ORD102079,2026-05-14,S05,P01,1,32.00,银行卡
ORD101794,2026-05-12,S05,P12,1,8.00,银行卡
ORD115533,2026-08-14,S01,P17,2,24.00,微信
ORD101523,2026-05-10,S05,P03,2,52.00,现金
ORD115159,2026-08-11,S02,P06,2,90.00,银行卡
ORD116860,2026-08-23,S02,P05,1,34.00,微信
ORD107530,2026-06-21,S01,P10,2,48.00,银行卡
ORD116610,2026-08-22,S01,P01,1,32.00,现金
ORD113838,2026-08-02,S03,P12,1,8.00,银行卡
ORD113752,2026-08-02,S01,P02,1,30.00,支付宝
ORD104393,2026-05-30,S04,P18,2,36.00,支付宝
ORD116076,2026-08-17,S03,P19,1,15.00,银行卡
ORD101781,2026-05-12,S04,P11,2,52.00,支付宝
ORD100902,2026-05-06,S05,P02,1,30.00,银行卡
ORD102115,2026-05-15,S02,P05,1,34.00,会员储值
ORD106437,2026-06-13,S05,P01,1,32.00,现金
ORD114371,2026-08-06,S02,P03,1,26.00,会员储值
ORD111405,2026-07-17,S02,P06,2,90.00,支付宝
ORD111602,2026-07-19,S03,P10,1,-24.00,现金
ORD100292,2026-05-02,S05,P09,2,36.00,银行卡
ORD116370,2026-08-20,S01,P01,1,32.00,支付宝
ORD116108,2026-08-17,S04,P10,2,48.00,会员储值
ORD112520,2026-07-25,S02,P04,3,114.00,会员储值
ORD116788,2026-08-22,S05,P09,3,54.00,微信
ORD102564,2026-05-17,S04,P11,1,26.00,现金
ORD114369,2026-08-06,S02,P15,2,12.00,会员储值
ORD105674,2026-06-07,S05,P14,1,10.00,微信
ORD116970,2026-08-23,S05,P13,1,20.00,现金
ORD113665,2026-08-01,S04,P10,1,24.00,微信
ORD117501,2026-08-27,S05,P03,3,78.00,会员储值
ORD109556,2026-07-04,S04,P11,3,78.00,会员储值
ORD101953,2026-05-14,S01,P02,-2,30.00,微信
ORD115629,2026-08-14,S05,P15,1,6.00,支付宝
ORD111530,2026-07-18,S01,P19,1,15.00,会员储值
ORD103360,2026-05-23,S04,P11,1,26.00,银行卡
ORD108552,2026-06-27,S05,P11,2,52.00,支付宝
ORD112919,2026-07-27,S02,P04,2,76.00,银行卡
ORD101534,2026-05-10,S05,P11,1,26.00,会员储值
ORD103883,2026-05-27,S01,P12,1,8.00,现金
ORD104113,2026-05-28,S04,P10,1,24.00,银行卡
ORD112473,2026-07-24,S04,P11,3,78.00,现金
ORD111449,2026-07-17,S03,P01,1,32.00,银行卡
ORD113146,2026-07-29,S01,P12,2,16.00,会员储值
ORD107770,2026-06-22,S02,P19,2,30.00,会员储值
ORD116307,2026-08-19,S04,P15,3,18.00,银行卡
ORD107004,2026-06-17,S05,P03,2,52.00,现金
ORD111484,2026-07-17,S05,P01,3,96.00,微信
ORD116416,2026-08-20,S03,P09,2,36.00,现金
ORD106402,2026-06-13,S04,P10,1,24.00,现金
ORD101616,2026-05-11,S03,P04,3,114.00,微信
ORD104542,2026-05-31,S02,P12,3,24.00,会员储值
ORD105937,2026-06-11,S01,P01,1,-32.00,微信
ORD102089,2026-05-15,S01,P02,1,30.00,微信
ORD112206,2026-07-22,S02,P04,2,76.00,支付宝
ORD111357,2026-07-16,S05,P19,1,15.00,现金
ORD116923,2026-08-23,S04,P10,1,24.00,微信
ORD115002,2026-08-10,S01,P03,1,26.00,微信
ORD113172,2026-07-29,S02,P13,2,40.00,支付宝
ORD109275,2026-07-02,S05,P15,2,12.00,微信
ORD105972,2026-06-10,S02,P06,3,126.00,现金
ORD113670,2026-08-01,S04,P05,3,102.00,支付宝
ORD115879,2026-08-16,S02,P04,1,38.00,银行卡
ORD115915,2026-08-16,S02,P04,2,76.00,微信
ORD106224,2026-06-12,S04,P04,1,38.00,现金
ORD113699,2026-08-01,S05,P21,2,32.00,微信
ORD107510,2026-06-20,S05,P02,2,60.00,微信
ORD105179,2026-06-04,S05,P03,1,26.00,银行卡
ORD116015,2026-08-16,S05,P19,1,15.00,支付宝
ORD107545,2026-06-21,S01,P05,1,34.00,会员储值
ORD113526,2026-07-31,S05,P20,2,44.00,现金
ORD113922,2026-08-02,S05,P20,1,22.00,会员储值
ORD105305,2026-06-05,S05,P08,1,25.00,现金
ORD102423,2026-05-17,S01,P01,3,96.00,支付宝
ORD108595,2026-06-28,S01,P02,1,30.00,支付宝
ORD116223,2026-08-18,S04,P21,1,16.00,微信
ORD109010,2026-06-30,S05,P19,2,30.00,会员储值
ORD109313,2026-07-03,S01,P01,1,32.00,微信
ORD102586,2026-05-17,S05,P03,1,26.00,会员储值
ORD101516,2026-05-10,S05,P20,1,22.00,支付宝
ORD100605,2026-05-04,S04,P19,1,15.00,会员储值
ORD118146,2026-08-31,S05,P18,2,36.00,银行卡
ORD110127,2026-07-08,S03,P12,2,16.00,微信
ORD113376,2026-07-30,S04,P11,1,26.00,银行卡
ORD115001,2026-08-10,S01,P07,2,44.00,银行卡
ORD107547,2026-06-21,S01,P14,1,10.00,银行卡
ORD113502,2026-07-31,S04,P10,2,48.00,微信
ORD109093,2026-07-01,S03,P17,2,24.00,现金
ORD109009,2026-06-30,S05,P03,1,26.00,现金
ORD114363,2026-08-06,S02,P03,3,78.00,支付宝
ORD113108,2026-07-28,S04,P11,3,78.00,银行卡
ORD104286,2026-05-30,S01,P17,1,12.00,支付宝
ORD101107,2026-05-08,S03,P07,3,66.00,现金
ORD100363,2026-05-03,S01,P16,1,5.00,支付宝
ORD102399,2026-05-16,S05,P20,1,22.00,现金
ORD106755,2026-06-15,S05,P10,1,24.00,现金
ORD101357,2026-05-09,S05,P02,1,30.00,现金
ORD106868,2026-06-16,S05,P11,2,52.00,微信
ORD112508,2026-07-25,S01,P02,1,30.00,支付宝
ORD117052,2026-08-24,S03,P21,1,16.00,支付宝
ORD114493,2026-08-07,S02,P21,1,16.00,现金
ORD118109,2026-08-31,S04,P10,2,48.00,银行卡
ORD100747,2026-05-05,S04,P15,2,12.00,支付宝
ORD104743,2026-06-01,S04,P02,2,60.00,现金
ORD103291,2026-05-23,S02,P09,2,36.00,会员储值
ORD116490,2026-08-21,S01,P20,1,22.00,微信
ORD113726,2026-08-01,S05,P21,1,16.00,银行卡
ORD112261,2026-07-22,S04,P10,-2,48.00,会员储值
ORD117719,2026-08-29,S02,P04,1,38.00,现金
ORD108065,2026-06-24,S04,P10,2,48.00,会员储值
ORD106106,2026-06-11,S05,P10,2,48.00,支付宝
ORD103236,2026-05-23,S01,P19,1,15.00,支付宝
ORD112625,2026-07-25,S04,P18,2,36.00,微信
ORD108837,2026/6/29,S03,P20,1,22.00,银行卡
ORD102665,2026-05-18,S03,P07,1,22.00,现金
ORD115213,2026-08-11,S04,P03,1,26.00,支付宝
ORD110897,2026-07-13,S03,P08,1,25.00,会员储值
ORD117372,2026-08-26,S05,P03,1,26.00,微信
ORD111944,2026-07-20,S02,P06,1,45.00,现金
ORD110497,2026-07-11,S02,P06,2,90.00,会员储值
ORD106154,2026-06-12,S01,P02,1,30.00,支付宝
ORD115477,2026-08-13,S04,P10,1,24.00,会员储值
ORD113714,2026-08-01,S05,P21,1,16.00,支付宝
ORD117863,2026-08-30,S01,P01,2,64.00,支付宝
ORD116451,2026-08-20,S04,P10,1,24.00,会员储值
ORD101975,2026-05-14,S01,P01,1,32.00,支付宝
ORD109035,2026-07-01,S01,P19,1,15.00,会员储值
ORD106237,2026-06-12,S04,P10,2,48.00,银行卡
ORD106767,2026-06-16,S01,P02,1,30.00,现金
ORD112975,2026-07-27,S04,P03,2,52.00,微信
ORD112340,2026-07-23,S02,P04,1,38.00,会员储值
ORD105985,2026-06-10,S04,P18,2,36.00,支付宝
ORD104433,2026-05-30,S05,P19,1,15.00,支付宝
ORD106788,2026-06-16,S02,P07,2,44.00,会员储值
ORD109973,2026-07-07,S02,P06,1,45.00,支付宝
ORD114981,2026-08-09,S05,P16,1,5.00,支付宝
ORD101630,2026-05-11,S03,P09,1,18.00,会员储值
ORD107343,2026-06-20,S01,P02,1,30.00,银行卡
ORD102014,2026-05-14,S03,P01,1,32.00,支付宝
ORD103857,2026-05-26,S05,P12,1,8.00,微信
ORD103216,2026-05-22,S05,P03,1,26.00,银行卡
ORD106018,2026-06-10,S05,P14,1,10.00,微信
ORD107462,2026-06-20,S04,P10,1,24.00,会员储值
